rating,content,date
1,"Hallo, ich habe dreimal versucht, mich zu registrieren, jedesmal kam die Mitteilung, der Code wäre falsch",2016-05-31 07:28:28
1,Seit zwei Tagen funktioniert die App leider dar nicht mehr! Könnte sich mal einer darum kümmern?!,2016-05-29 11:20:10
2,Öffnet sich von selbst und stellt sich in den vordergrund ruhe modus wird automatisch unterbrochen,2016-05-26 10:19:25
4,Leider funktioniert gar nichts mehr.. es bleibt beim startbild Postfinance stehen.. sonst eine top app,2016-05-26 10:14:07
3,Wäre von Vorteil es wieder mal zu aktualisieren...  Hat mühe beim laden sowie auch beim login!!!  Danke,2016-05-26 07:26:46
1,da macht man eine mobile app aber muss trozdem immer das kartenlesegerät dabeihaben. wieso kann man als Salt kunde keine mobileID machen und wieso können nur iphone user per fingerabdruck in die app? ich finde diese einschränkungen recht schwach da diese eigentlich ohne probleme aufzuheben wären in der heutigen zeit.,2016-05-24 16:37:52
3,Fehler beim Laden. Irgendwann startet das Programn vielleicht.,2016-05-22 17:56:33
1,Schwach,2016-05-21 17:51:28
1,App lässt sich nicht starten.,2016-05-20 08:15:10
5,Lediglich an der Optik könnte noch etwas verbessert werden,2016-05-18 03:49:31
5,"Lädt extrem langsam und wenn ich dann endlich drin bin, kann ich gar nicht sehen wie mein Kontostand aussieht. Kann ich nicht gebrauchen. Jetzt funktioniert es einwandfrei danke.",2016-05-05 17:52:15
5,"Ich finde die App super. Das einzige, was mir fehlt ist, dass ich den Kontoauszug als PDF auf mein Handy runterladen und speichern kann. Dafür luss ich noch immer an den Computer gehen.",2016-05-01 15:59:33
3,Mir wurde gesagt erst ab 18 geht man in minus,2016-04-30 13:27:10
4,Das einscannen der Überweisungsträger nicht so zuverlässig,2016-04-28 15:54:43
5,Hi wäre noch echt super könnte man bei den Gutscheine auch google play store kaufen da es ituens auch hat das app ist echt effizient und einfach,2016-04-24 11:38:51
2,"Zusätzliche Geräte zum registrieren? Gleich wieder deinstallieren, zu kompliziert für mich und umständlich",2016-04-21 17:44:32
5,APP funktioniert SUPER ....alles i.o. DANKE......!!!!!,2016-04-19 09:04:19
5,Die Fehler sind übers Wochenende behoben worden. Die App öffnet nun sehr schnell und Kontostand wird sofort angezeigt. So sollte es sein :-) Danke!,2016-04-18 13:46:33
5,Seit einiger zeit lief die app nicht mehr bei mir.aber jetzt ist wieder allss ok mit dem login.danke fürs beheben.,2016-04-17 08:43:56
5,"Nachdem die App eine Zeit lang sehr träge reagierte, hat man das Problem behoben. Alles wieder flüssig, funktional, tip-top! Für mich eine sehr nützliche App. Vielen Dank.",2016-04-17 08:29:52
5,"Sehr gut, das Problem mit den extrem langen Ladezeiten, wenn man die App mit WLAN benutzte, wurde behoben. Es war kein Update der App notwendig.",2016-04-16 06:38:47
1,Kompliziertrr als im browser. Mobile id? Werde künden,2016-04-13 17:55:20
1,"auf meinem uralt-iPhone hat die app zuverlaessig funktioniert mit meinem neuen, deutlich leistungsfaehigern android handy sind die ladezeiten auf dem gleichen wlan so exorbitant lange, dass die app nicht zu gebrauchen ist. ich finde es eine frechheit, dass das problem obwohl es scheinbar schon lange bekannt ist nicht behoben wird, zudem funktionier es ja auf anderen platformen",2016-04-09 15:43:44
2,über wlan kaum brauchbar...,2016-04-09 15:10:47
1,"Funktioniert nicht mit einer deutschen Telefonnummer, somit für mich nicht nutzbar.",2016-04-09 09:20:20
2,Die App ist seit ca. 2Monaten sooooo langsam. Sehr lange Ladezeiten und teilweise fällt man komplett raus. Bei meiner Frau das selbe. Das nervt. Zu Beginn ging es flott.,2016-04-08 15:05:35
1,Ladet zu lange trotz wlan.. 3-4minuten.. ist schon lange so macht mal was...,2016-04-07 01:35:30
2,Läde zeit ist extrem langsam und aktuelle kontostand sieht man auch nicht 😏😏,2016-04-06 21:56:02
3,Stürzt viel mal ab und man kann sich nicht mal richtig einlogen,2016-04-05 16:16:26
1,Braucht sehr lange zum starten danach zeigts mir kein kontostand und nichts an. Einfach nur schlecht,2016-04-03 06:17:08
3,"Bis di App startet vergeht bis zu 2 min. bis der Saldo angezeigt wird genau so lange.. HTC one A9 neu , App 2x neu installiert und registriert zeigt keine verbesserung. WLan oder 4G Netz spielt keine rolle ist immer noch mühsam. Was kann man sonst noch tun?",2016-04-02 07:46:17
5,01,2016-04-01 11:57:18
4,Die App Stürzt seit Monaten immer noch bei scan and pay ab !!why?Bitte noch die Funktion mit dem fingerabdrucksensor einloggen ergänzen.,2016-03-31 18:19:54
2,"Ich kann mich zwar einloggen, sehe aber meinen Kontostand nicht. Bitte behebt den Fehler. Danke.",2016-03-31 15:17:12
1,Seit einigen Wochen ist das Laden der Kontenübersicht quasi unmöglich. Einloggen dauert schon 30 Sekunden.,2016-03-31 11:56:46
1,Die Ladezeiten sind immernoch übertrieben lang. Man wartet 10-15 min und es ist dan nochnicht klar ob es überhaubt geht,2016-03-31 09:49:59
4,Seit den letzten 2 Updates enorm langsam über WIFI geworden.,2016-03-29 04:25:28
3,Seit einigen Monaten kann ich beim Rechnungen bezahlen wirklich sehr leicht sauer werden. Nach jedem zweiten Scan stürzt die App ab. Dann muss ich mich immer wieder neu einloggen. Bin meistens mehr am einloggen wie am scannen. Das nervt extrem. Auf Samsungs Galaxy S5 Neo,2016-03-27 21:58:09
2,"... zudem sieht man nicht mal, dass die Daten noch am Laden sind... Fehlende Sanduhr, aussert beim Starten der App.... Habe lange gedacht, dass die App abgestürzt ist, aber sie lädt und lädt bei jedem Schritt... UNERTRÄGLICH",2016-03-27 13:20:45
1,Die App hat eine sehr langsame Ladezeit. Habe es auch schon deinstalliert und wieder neu installiert. Aber leider ohne Erfolg. Das ist sehr mühsam. Hoffe ihr kriegt das wieder hin.,2016-03-23 09:45:26
3,"Die APP an sich ist ganz nützlich, doch leider ist sie seit dem Update sehr langsam beim Laden des Kontostandes geworden. Was mir auch nicht so gefällt ist die Übersicht des Zahlungsverlaufes. Ich fände es besser wen es immer anzeigt wie viel man hatte uns wieviel davon abgezogen wurde. So muss man immer alles selber nachrechnen. Wäre toll könnte man da was ändern :)",2016-03-22 03:28:03
2,Störungen ladet zu lange,2016-03-19 23:12:14
4,"Ist es möglich, beim Schnellservice anzuzeigen wer einem Geld überwiesen hat? Wenn ja,wie? Sonst wäre das was fürs nächste Update:) sonst tiptop",2016-03-17 09:53:45
2,"Ich fand die App super aber in der aktuellen Version nicht brauchbar! Extrem langsam, Konten werden angezeigt abr kein Saldo und die Detailansicht kann erst gar nicht aufgerufen werden!!",2016-03-16 13:07:38
5,Lange ladezeit war vor paar wochen nicht so schade,2016-03-15 20:05:31
2,Die App startet alleine. Wenn sie mal gewollt geöffnet wird hat sie nur ladeprobleme und zeigt mir den Kontostand nich an.,2016-03-15 08:38:53
2,Reagiert sehr langsam. Zum teil lädt es gar nicht.,2016-03-14 16:46:05
1,"Seit GERAUMER Zeit: un-er-träglich langsam die app!!!  Kein vernünftiges Arbeiten damit möglich. Echt zum Kinderkram verkommen. Was für traurige Werbung für ein Geldinstitut; und scheinbar keine Besserung in Sichtweite, trotz Eingeständnissen allenthalben. Besser abwandern??!  Echt Schade drum.",2016-03-12 20:04:08
3,Die app ist im wlan nicht zu gebrauchen. Lädt nicht und stürzt dauernd ab. Im mobilnetz läuft sie aber gut.,2016-03-12 12:18:43
2,Einscannen der Referenznummer funktioniert nicht mehr.,2016-03-12 11:25:27
4,Zu 80% wird mir der aktuelle Kontostand nicht angezeigt. Find ich sehr mühsam.,2016-03-12 07:57:55
1,Sehr schlecht. Laden dauert ewig. Bitte beheben,2016-03-11 18:32:46
5,Kann mich nicht beklagen. Bin sehr zufrieden!,2016-03-10 17:50:33
1,Wann kommt ein update??? Das ist dringend nötig...,2016-03-08 20:00:23
1,"Am Anfang wahr es eine super App, aber jetzt nur noch ein Ärgernis. Langes laden der App und dann zeigt es nicht der Kontostand an.",2016-03-08 16:18:21
5,Wirklich eine der besten App die auf dem Markt ist. Postfinance Power sag ich nur.........Leider hat sich die Geschwindigkeit und Funktionalität der App stark verlangsamt. Auch sind die Funktionen wie Bewegungen im Kontostand nicht mehr ersichtlich. Ich denke wenn ich die Kommentare lese ist das Problem von Postfinance erkannt. Ich bleibe bei bei meiner Bewertung mit 5 Sternen. Den die sind auch für die Zeit wo das App immer ohne Probleme gelaufen ist. Dies als Anmerkung.,2016-03-07 04:19:21
1,Am anfang einwandfrei und jetzt kein konto stand keine bewegunge nix zum sehen .,2016-03-06 20:00:55
1,Funktioniert nicht. Schiesst das ganze Handy schon bei der Intro ab,2016-03-06 13:14:38
2,Eigentlich top app! Benuze ich sehr heufig... doch momentan ewige ladezeiten .. und teil lädts endlos und ohne erfolg ... extrem nervig,2016-03-06 01:53:13
4,"Hervorragendes App, aber seit einer Woche eine katastrophale Verschlechterung der Performance und dadurch sehr lange Ladezeiten nach dem Login",2016-03-05 20:39:07
4,"Funktioniert momentan nicht richtig. Sehr langsam,zeigt die Bewegungen nicht mehr an. Kontostand wird erst nach langer Zeit angezeigt.",2016-03-05 17:54:28
1,"Von der Postfinance app hätte ich mehr erwartet. Beim starte dauert es viel zu lange, ca6-7 min. Und wie beim iphone vermisse ich die fingerabdruck logins.",2016-03-05 08:55:57
2,"Kann den Einzahlungsschein nicht scannen. Dadurch gibt mir die App nur Infos zu Kontostand, mehr nicht.",2016-03-04 18:12:03
4,Seit ich mein Natel neu aufgesetzt habe funktioniert es nicht mehr richtig. Braucht lange zum laden und Konto stand zeigt er mir nicht mehr an davor war ich sehr zufrieden mit diesem App,2016-03-03 16:04:40
1,"seit gut 2 wochen dauert das laden ewig, dann erscheint nur die kontonummer. nach telefonischer anfrage die app neu installiert : das gleiche fiasko!!!!",2016-03-02 18:59:35
5,Aber seit ein par tage geht nix mehr die ladezeiten sind so lange irgend was stimmt da nicht,2016-03-02 06:11:19
1,"Was habt ihr gemacht?????? Bis vor zwei wochen wars toll. Aber jetzt ewig lange ladezeit, bewegungen können nicht ageschaut werden und der kontostand ist auch nicht aktuell!!",2016-03-01 17:47:50
4,"Funktionelle, praktische App. Zur Zeit sehr sehr langsam. Hoffentlich nur vorübergehend.....",2016-02-29 23:44:21
3,"Finde die APP super und funktioniert zuverlässig. Jedoch noch Ausbau fähig. KREDITKARTEN Einbindung mit NFC wäre super!  Scan&Pay funktioniert einfach nicht zuverlässig. Die App erkennt die Codierzeile nur bei hellem Tageslicht. Da hilft nicht einmal eine Taschenlampe. Bitte verbessern, dann macht es auch Spass und spart das abtippen.",2016-02-29 19:54:45
3,"Die App ist grundsätzlich sehr gut! War bisher stets zufrieden, jedoch leidet die App seit einigen Wochen an extrem langen Ladezeiten. Ich spreche von bis zu 10 Minuten beim laden der Gutscheine/Kontostand...bitte fixen!",2016-02-29 17:18:45
1,"Mühsam... stürzt konsequent nach 2 Einzahlungen ab. Dann wieder die nervige Anmeldung mit viel zu viel Aufwand. Jeden Monat das gleiche Theater... Nachtrag vom 27.2.2016: wieder ein Monat vergangen, immer noch das gleiche Problem... Hochdruck sieht bei mir anders aus.",2016-02-27 18:36:21
3,Zu lange warte zeit. Es zeigt nicht mal mer den konto stand an. Bitte ganz schnel beheben. Danke,2016-02-27 09:06:58
1,"Seit kurzem überlange anmeldungszeit, langsam, träge. Bitte alte Version reaktivieren. Diese Version ist völlig unbrauchbar!",2016-02-26 08:31:09
3,"Kann alles registrieren etc. Aber wenn ich dann den sicherheitscode eingeben will um zum schnellservice zuzugreifen, akzeptiert es das passwort nicht(habe es rrichtig eingegeben)...",2016-02-18 05:26:07
5,"Nach update nicht mehr zu gebrauchen!! Liebe Appprogrammierer, hier handelt es sich um ein App, das die Post vertreten soll, und auch geschäftlich genutzt wird.. Solches herumgespiele mit diesem mageren Ergebniss erwartet man von noname app's.. Einfach schwach und enttäuschend!!  Probleme wurden vollumfänglich gelöst! Bin begeistert von allen Post Apps!!",2016-02-11 21:10:40
4,Leider funktioniert bei mir scan and pay nicht. Sehr sehr sehr schade. Habs jetzt sicher ne halbe stunde ausprobiert,2016-02-11 15:43:59
3,"Eigentlich eine tolle App, leider kann ich max, 2-3 Zahlungen erfassen dann stürzt die App ab, jedesmal! Bitte verbessern..",2016-02-08 20:29:42
2,Scan funktioniert bei Kunstlicht sehr schlecht. Auch bei hellem Kunstlicht nicht. Bei Tageslicht geht es jedoch gut.,2016-02-03 05:03:54
2,Die App stürzt beim scannen ständif ab. Login ist umständlich.,2016-01-31 11:48:45
2,"Mühsames login, welches einem wohl Sicherheit vorgaukeln soll. Dann brauche ich keine mobile APP, wenn ich alles mitnehmen muss.",2016-01-31 11:26:08
5,Original,2016-01-22 14:56:58
2,"Scan+Pay instabil, gesamte App nicht sonderlich intuitiv.",2016-01-14 20:03:01
1,Dank dieser miserablen App darf ich mir ein neues Handy Kaufen! Scan&Pay funktionier nicht APP stürzt ab. Logout tut es auch nicht. was aber erfeulich ist man kann kontostand anschauen. Extrem entäuscht und traurig.,2016-01-04 21:21:39
5,Tolles App. Weshalb  funktioniert die App nicht mit Salt (Orange)? Mit dem Tablet bin ich bei Salt und mit dem Handy bei Swisscom.,2015-12-28 16:56:20
1,Ohne funktionierendes Scan&Pay nix wert. Stürzt dauernd ab. Von Postfinance hätt ich mehr erwartet.,2015-12-28 16:05:19
5,Top,2015-12-26 22:15:01
5,Ich benutze seit einiger Zeit Twint. Am Postomat kann ich mir den Prepaid-code für Twint ausdrucken lassen. Ab wann kann man in der App solche Codes beziehen. Ich hoffe auf eine schnelle Antwort. Freundliche Grüsse,2015-12-15 16:18:30
4,Funktioniert mit meinen neuen Smartphone wieder zuverlässig gut. Sehr nützlich für schnelle Kontostandsabfragen.,2015-12-11 12:47:58
1,Immer wieder versucht mich zu Registrieren nach ca 10 versuchen aufgegeben! Für mich unbrauchbar!,2015-12-06 10:23:48
4,Auf den ersten Blick. Mal sehen wie gut das Scannen funktioniert.,2015-12-05 15:40:54
1,Stürzt schon beim Start ab.,2015-12-02 21:58:12
5,"Übersichtlich, sachlich, im Stile der Webseite und funktioniert ohne Probleme. :)",2015-12-02 18:34:00
5,Also ich bin etwas erstaunt über die vielen negativen Kommentare hier. Die App ist wirklich gelungen. Sehr übersichtlich und es sind fast alle Funktionen von normalen postfinance verfügbar. Aber am tollsten ist das scannen der Einzahlungsscheine. Früher brauchte ich immer ca eine Stunde oder mehr um alle Zahlungen zu erfassen. Mit Scan & Pay sind es noch ca. 10 Minuten. Vielen Dank Postfinance!,2015-12-02 00:25:56
5,Fehler beim Laden!,2015-11-23 21:02:31
1,Warum stürzt meine app ständig ab und jetzt geht es nicht mal mehr auf! Sehr unnzuverlässig,2015-11-23 20:42:37
2,Nach jeweils zwei scan von Rechnungen gibt es einen Crash.  Samsung s5,2015-11-19 22:07:50
5,Super 👌,2015-11-13 11:48:41
4,Habe nur gutes gehört,2015-11-13 00:07:21
3,"... aber seit dem letzten Update ""blinkt"" (scharf, unscharf, scharf, ... ca. 1mal pro Sekund) mein Autofocus (Samsung S6) in der Kamera, wenn ich einen EZ einlesen will. Ansonsten kein Problem mit der Kamera.",2015-11-12 12:59:17
2,"Habe mit scan Funktion schein eingelesen, wurde dann aber zu einem whats New tutorial geleitet. Mein schein war nicht gespeichert. Danach unter überweisen habe ich nur noch ein leeres Fenster. User experience etwa gleich schlecht wie die online APP. Zu viele Klicks und redirections. Einfach nicht benutzerfreundlich. Schade.",2015-11-11 13:04:43
5,Eine meiner Lieblingsapps,2015-11-11 12:16:36
5,In Anbetracht der breiten Funktionalität bietet die App ein Exzellentes Nutzererleben!,2015-11-04 06:37:38
4,Sehr gutes app,2015-10-30 04:57:42
5,Super.,2015-10-20 22:36:47
5,Endlich können wieder alternative Konten (andere als das Standardkonto) ausgewählt werden. Ging vorher monatelang nicht. Da war also doch ein Bug. Nun wieder tip top. Danke.,2015-10-19 21:39:19
3,"Die APP wäre wohl gut, jedoch erhalte ich kein SMS. Deshalb unbrauchbar für mich. Schade",2015-10-10 11:14:18
3,"Die App ist toll, aber ich kann keine ausländische Handy-Nr für die Registrierung angeben. Kann ich den Code auch an eine andere Person mit Schweizer Natel senden lassen und dann eingeben?",2015-10-08 18:03:53
5,Super sache,2015-10-04 14:34:36
3,App kann mit HTC One nicht mehr geladen werden. Funktioniert leider nicht mehr so gut wie beim Desire,2015-09-27 19:09:20
1,"Hängt mein Telefon immer auf, wenn ich die APP runter lade. Bin echt enttäuscht.",2015-09-10 05:03:29
3,War bisher immer sehr zufrieden mit der app jedoch kann ich mich auf meinem neuen handy nicht mehr einloggen. Es kommt immer eine  Meldung: Aus technischen Gründen ist das einloggen nicht möglich. Sonst wirlich top App aber jetzt bringt sie mir nichts hoffe das wird schnell behoben,2015-09-07 13:28:41
